userID;restaurantID;rating
{620815: 'User9045'};{620815: 'Restaurant52'};{620815: -0.34}
{1340971: 'User22913'};{1340971: 'Restaurant12'};{1340971: -3.28}
{631627: 'User14369'};{631627: 'Restaurant94'};{631627: -9.44}
{915579: 'User11548'};{915579: 'Restaurant46'};{915579: -9.42}
{1301922: 'User17878'};{1301922: 'Restaurant50'};{1301922: 2.82}
{1213296: 'User18111'};{1213296: 'Restaurant12'};{1213296: 2.245}
{1827415: 'User15127'};{1827415: 'Restaurant4'};{1827415: -2.04}
{435450: 'User32402'};{435450: 'Restaurant100'};{435450: 1.31}
{539976: 'User41831'};{539976: 'Restaurant14'};{539976: -0.1}
{671708: 'User54724'};{671708: 'Restaurant66'};{671708: -5.97}
{1016753: 'User16540'};{1016753: 'Restaurant69'};{1016753: 0.92}
{221342: 'User8358'};{221342: 'Restaurant8'};{221342: -9.37}
{171288: 'User61210'};{171288: 'Restaurant19'};{171288: -9.85}
{634450: 'User21919'};{634450: 'Restaurant32'};{634450: -9.78}
{};{};{}
{1406179: 'User33471'};{1406179: 'Restaurant90'};{1406179: -0.78}
{628982: 'User31666'};{628982: 'Restaurant42'};{628982: -9.71}
{720756: 'User58759'};{720756: 'Restaurant50'};{720756: 8.93}
{1024179: 'User40335'};{1024179: 'Restaurant28'};{1024179: -1.605}
{874411: 'User43810'};{874411: 'Restaurant6'};{874411: -9.805}
{1646995: 'User25879'};{1646995: 'Restaurant18'};{1646995: -6.5}
{1329268: 'User20755'};{1329268: 'Restaurant1'};{1329268: 0.1575}
{1136575: 'User25561'};{1136575: 'Restaurant8'};{1136575: -1.12}
{771837: 'User31532'};{771837: 'Restaurant81'};{771837: -9.5633}
{1762254: 'User27595'};{1762254: 'Restaurant61'};{1762254: 4.32}
{19817: 'User36242'};{19817: 'Restaurant5'};{19817: 2.0}
{1362240: 'User12553'};{1362240: 'Restaurant50'};{1362240: 2.91}
{467244: 'User36442'};{467244: 'Restaurant19'};{467244: 0.58}
{292994: 'User34626'};{292994: 'Restaurant49'};{292994: 3.64}
{1913607: 'User37444'};{1913607: 'Restaurant31'};{1913607: 3.98}
{197158: 'User46549'};{197158: 'Restaurant21'};{197158: -9.76}
{626637: 'User62569'};{626637: 'Restaurant19'};{626637: 1.17}
{118294: 'User20965'};{118294: 'Restaurant8'};{118294: -1.41}
{441414: 'User26358'};{441414: 'Restaurant51'};{441414: -9.76}
{735814: 'User27436'};{735814: 'Restaurant5'};{735814: -8.2}
{1177655: 'User40656'};{1177655: 'Restaurant16'};{1177655: -7.91}
{608195: 'User35183'};{608195: 'Restaurant23'};{608195: 2.38}
{495870: 'User7742'};{495870: 'Restaurant19'};{495870: -9.85}
{1215683: 'User11828'};{1215683: 'Restaurant35'};{1215683: 3.01}
{379263: 'User62268'};{379263: 'Restaurant8'};{379263: -8.59}
{1129647: 'User55557'};{1129647: 'Restaurant16'};{1129647: -9.22}
{220456: 'User26434'};{220456: 'Restaurant18'};{220456: -9.85}
{227571: 'User45439'};{227571: 'Restaurant23'};{227571: -1.12}
{1762442: 'User53461'};{1762442: 'Restaurant29'};{1762442: -6.55}
{1136451: 'User24909'};{1136451: 'Restaurant63'};{1136451: -9.85}
{360694: 'User51927'};{360694: 'Restaurant75'};{360694: -3.03}
{140456: 'User63566'};{140456: 'Restaurant98'};{140456: 2.67}
{559792: 'User56608'};{559792: 'Restaurant18'};{559792: -9.13}
{182413: 'User17276'};{182413: 'Restaurant4'};{182413: -9.244}
{1626967: 'User38335'};{1626967: 'Restaurant35'};{1626967: -0.6825}
{510103: 'User43270'};{510103: 'Restaurant60'};{510103: 1.46}
{1733857: 'User53902'};{1733857: 'Restaurant18'};{1733857: -6.36}
{277487: 'User2249'};{277487: 'Restaurant87'};{277487: 3.6228}
{123813: 'User72967'};{123813: 'Restaurant5'};{123813: -9.37}
{538033: 'User14516'};{538033: 'Restaurant69'};{538033: 8.64}
{1106068: 'User12438'};{1106068: 'Restaurant21'};{1106068: -8.5}
{1070263: 'User22819'};{1070263: 'Restaurant35'};{1070263: -8.88}
{1099133: 'User14535'};{1099133: 'Restaurant55'};{1099133: -0.9067}
{1300641: 'User8510'};{1300641: 'Restaurant13'};{1300641: -3.74}
{1358329: 'User70412'};{1358329: 'Restaurant17'};{1358329: -5.97}
{474145: 'User27316'};{474145: 'Restaurant22'};{474145: 4.9525}
{1128966: 'User44260'};{1128966: 'Restaurant57'};{1128966: -9.27}
{116145: 'User3636'};{116145: 'Restaurant90'};{116145: 0.83}
{429603: 'User4980'};{429603: 'Restaurant55'};{429603: -9.51}
{816470: 'User29045'};{816470: 'Restaurant52'};{816470: -9.2475}
{364848: 'User45806'};{364848: 'Restaurant9'};{364848: -8.9009}
{498298: 'User39979'};{498298: 'Restaurant32'};{498298: -9.71}
{1291678: 'User47836'};{1291678: 'Restaurant86'};{1291678: -1.7}
{647744: 'User27938'};{647744: 'Restaurant52'};{647744: -0.075}
{391484: 'User26682'};{391484: 'Restaurant65'};{391484: -9.66}
{61794: 'User44664'};{61794: 'Restaurant27'};{61794: -9.17}
{1190942: 'User39564'};{1190942: 'Restaurant3'};{1190942: -8.93}
{365849: 'User15076'};{365849: 'Restaurant10'};{365849: -2.18}
{1221635: 'User13913'};{1221635: 'Restaurant69'};{1221635: 2.086}
{864624: 'User67497'};{864624: 'Restaurant17'};{864624: 7.86}
{209125: 'User42607'};{209125: 'Restaurant84'};{209125: -1.6668}
{830556: 'User7508'};{830556: 'Restaurant2'};{830556: 0.34}
{613076: 'User70168'};{613076: 'Restaurant20'};{613076: -6.89}
{895009: 'User3260'};{895009: 'Restaurant10'};{895009: -9.705}
{587071: 'User35868'};{587071: 'Restaurant11'};{587071: -9.27}
{457984: 'User43492'};{457984: 'Restaurant56'};{457984: -0.885}
{1734331: 'User48199'};{1734331: 'Restaurant42'};{1734331: 2.67}
{873802: 'User32494'};{873802: 'Restaurant44'};{873802: -3.255}
{70927: 'User43012'};{70927: 'Restaurant19'};{70927: -9.85}
{1173948: 'User47957'};{1173948: 'Restaurant28'};{1173948: -9.1433}
{544288: 'User10103'};{544288: 'Restaurant47'};{544288: -2.52}
{1533613: 'User42833'};{1533613: 'Restaurant20'};{1533613: -8.25}
{32530: 'User61161'};{32530: 'Restaurant67'};{32530: -9.66}
{866388: 'User25000'};{866388: 'Restaurant54'};{866388: 3.74}
{589724: 'User16092'};{589724: 'Restaurant61'};{589724: 2.96}
{1228300: 'User38517'};{1228300: 'Restaurant44'};{1228300: -4.5133}
{840760: 'User32800'};{840760: 'Restaurant69'};{840760: -9.59}
{143509: 'User1131'};{143509: 'Restaurant74'};{143509: -8.6274}
{1008146: 'User33135'};{1008146: 'Restaurant64'};{1008146: -9.85}
{214867: 'User34255'};{214867: 'Restaurant81'};{214867: -9.9087}
{196049: 'User67636'};{196049: 'Restaurant27'};{196049: -9.03}
{999249: 'User7811'};{999249: 'Restaurant69'};{999249: -0.2933}
{582516: 'User20368'};{582516: 'Restaurant62'};{582516: 5.0}
{1035869: 'User12359'};{1035869: 'Restaurant28'};{1035869: -9.1433}
{1456854: 'User40907'};{1456854: 'Restaurant19'};{1456854: 5.49}
{1850527: 'User25715'};{1850527: 'Restaurant50'};{1850527: 3.74}
{391741: 'User21659'};{391741: 'Restaurant16'};{391741: 0.34}
{1172416: 'User62208'};{1172416: 'Restaurant7'};{1172416: -8.74}
{73463: 'User16024'};{73463: 'Restaurant57'};{73463: 4.61}
{1153728: 'User24373'};{1153728: 'Restaurant45'};{1153728: 0.4375}
{947280: 'User18984'};{947280: 'Restaurant22'};{947280: 3.64}
{939826: 'User40421'};{939826: 'Restaurant61'};{939826: -9.55}
{444298: 'User46994'};{444298: 'Restaurant1'};{444298: -9.3667}
{407512: 'User16088'};{407512: 'Restaurant38'};{407512: -8.06}
{896114: 'User24061'};{896114: 'Restaurant26'};{896114: 1.28}
{1282681: 'User66566'};{1282681: 'Restaurant15'};{1282681: -6.8}
{704004: 'User7302'};{704004: 'Restaurant45'};{704004: -9.71}
{1382987: 'User44112'};{1382987: 'Restaurant40'};{1382987: 2.705}
{738264: 'User4984'};{738264: 'Restaurant7'};{738264: -8.45}
{1209906: 'User23379'};{1209906: 'Restaurant68'};{1209906: 2.86}
{1175008: 'User35682'};{1175008: 'Restaurant41'};{1175008: -9.9}
{570527: 'User49534'};{570527: 'Restaurant39'};{570527: -1.65}
{1633521: 'User46884'};{1633521: 'Restaurant32'};{1633521: 5.24}
{917449: 'User13579'};{917449: 'Restaurant78'};{917449: 3.11}
{423565: 'User44103'};{423565: 'Restaurant49'};{423565: 2.23}
{1184232: 'User33488'};{1184232: 'Restaurant59'};{1184232: -9.8949}
{760719: 'User67231'};{760719: 'Restaurant50'};{760719: 3.16}
{1198861: 'User16173'};{1198861: 'Restaurant55'};{1198861: -2.77}
{110276: 'User22353'};{110276: 'Restaurant48'};{110276: 2.28}
{1329837: 'User64793'};{1329837: 'Restaurant21'};{1329837: -9.925}
{898410: 'User47894'};{898410: 'Restaurant85'};{898410: -9.855}
{1684876: 'User69381'};{1684876: 'Restaurant8'};{1684876: 1.55}
{828743: 'User46453'};{828743: 'Restaurant54'};{828743: 0.58}
{657914: 'User60948'};{657914: 'Restaurant13'};{657914: -9.85}
{791810: 'User59228'};{791810: 'Restaurant45'};{791810: 2.45}
{681554: 'User48038'};{681554: 'Restaurant28'};{681554: -9.56}
{537862: 'User27797'};{537862: 'Restaurant68'};{537862: -9.9}
{438478: 'User5169'};{438478: 'Restaurant89'};{438478: -9.95}
{1291287: 'User15978'};{1291287: 'Restaurant74'};{1291287: -9.1923}
{335422: 'User48079'};{335422: 'Restaurant70'};{335422: 0.92}
{468034: 'User7215'};{468034: 'Restaurant22'};{468034: -2.745}
{986672: 'User32586'};{986672: 'Restaurant40'};{986672: -9.22}
{1817759: 'User36709'};{1817759: 'Restaurant15'};{1817759: -3.74}
{865086: 'User26592'};{865086: 'Restaurant77'};{865086: -4.37}
{999565: 'User73163'};{999565: 'Restaurant55'};{999565: -9.9}
{632025: 'User61822'};{632025: 'Restaurant90'};{632025: -8.8211}
{1489745: 'User23622'};{1489745: 'Restaurant21'};{1489745: -2.2325}
{1293272: 'User16523'};{1293272: 'Restaurant89'};{1293272: -9.08}
{248236: 'User15497'};{248236: 'Restaurant16'};{248236: -9.9}
{274804: 'User30859'};{274804: 'Restaurant3'};{274804: -4.4633}
{292359: 'User7183'};{292359: 'Restaurant31'};{292359: -9.66}
{891947: 'User41776'};{891947: 'Restaurant5'};{891947: -2.52}
{570356: 'User29183'};{570356: 'Restaurant68'};{570356: 1.07}
{677965: 'User35615'};{677965: 'Restaurant19'};{677965: -8.83}
{383241: 'User8928'};{383241: 'Restaurant50'};{383241: 1.36}
{680434: 'User42969'};{680434: 'Restaurant20'};{680434: -6.12}
{889585: 'User37602'};{889585: 'Restaurant72'};{889585: -9.95}
{1100683: 'User32067'};{1100683: 'Restaurant68'};{1100683: -9.95}
{1741938: 'User25329'};{1741938: 'Restaurant22'};{1741938: 1.99}
{1601310: 'User1259'};{1601310: 'Restaurant72'};{1601310: -4.61}
{135365: 'User56506'};{135365: 'Restaurant15'};{135365: -9.81}
{781279: 'User17129'};{781279: 'Restaurant71'};{781279: -7.6321}
{165114: 'User43414'};{165114: 'Restaurant70'};{165114: 5.53}
{463459: 'User42975'};{463459: 'Restaurant19'};{463459: -8.45}
{784557: 'User68826'};{784557: 'Restaurant68'};{784557: -2.14}
{1304792: 'User235'};{1304792: 'Restaurant40'};{1304792: -9.7166}
{139246: 'User14203'};{139246: 'Restaurant31'};{139246: 3.02}
{1200089: 'User6496'};{1200089: 'Restaurant53'};{1200089: 0.1}
{1094503: 'User15551'};{1094503: 'Restaurant71'};{1094503: -9.5693}
{804869: 'User29473'};{804869: 'Restaurant49'};{804869: 0.49}
{393522: 'User13412'};{393522: 'Restaurant24'};{393522: -9.9}
{1108972: 'User16297'};{1108972: 'Restaurant30'};{1108972: -9.58}
{255318: 'User70185'};{255318: 'Restaurant53'};{255318: -9.61}
{1106239: 'User7117'};{1106239: 'Restaurant63'};{1106239: 0.68}
{839361: 'User50244'};{839361: 'Restaurant58'};{839361: -7.1975}
{1178644: 'User360'};{1178644: 'Restaurant94'};{1178644: -9.2007}
{118295: 'User20965'};{118295: 'Restaurant48'};{118295: 2.43}
{1055778: 'User16364'};{1055778: 'Restaurant88'};{1055778: -9.9}
{1872031: 'User4885'};{1872031: 'Restaurant26'};{1872031: 0.265}
{983845: 'User14459'};{983845: 'Restaurant84'};{983845: -0.05}
{950846: 'User514'};{950846: 'Restaurant29'};{950846: -9.95}
{948790: 'User10244'};{948790: 'Restaurant47'};{948790: -3.01}
{433522: 'User44986'};{433522: 'Restaurant22'};{433522: -5.78}
{457131: 'User62464'};{457131: 'Restaurant35'};{457131: -1.26}
{168475: 'User43315'};{168475: 'Restaurant18'};{168475: 0.83}
{988671: 'User42757'};{988671: 'Restaurant64'};{988671: -9.005}
{938354: 'User47699'};{938354: 'Restaurant64'};{938354: -0.97}
{1328064: 'User11830'};{1328064: 'Restaurant56'};{1328064: 0.7733}
{1208522: 'User20736'};{1208522: 'Restaurant21'};{1208522: -3.834}
{633774: 'User18551'};{633774: 'Restaurant15'};{633774: -9.32}
{1524301: 'User13715'};{1524301: 'Restaurant5'};{1524301: -9.37}
{1319099: 'User29795'};{1319099: 'Restaurant11'};{1319099: -7.52}
{200039: 'User19554'};{200039: 'Restaurant49'};{200039: 7.57}
{931784: 'User5120'};{931784: 'Restaurant62'};{931784: -7.48}
{1321124: 'User33175'};{1321124: 'Restaurant7'};{1321124: 4.17}
{796063: 'User46949'};{796063: 'Restaurant43'};{796063: -8.93}
{793437: 'User22298'};{793437: 'Restaurant42'};{793437: -0.63}
{708255: 'User10699'};{708255: 'Restaurant12'};{708255: -9.735}
{171670: 'User21916'};{171670: 'Restaurant22'};{171670: 6.12}
{782757: 'User34975'};{782757: 'Restaurant97'};{782757: -9.32}
{914522: 'User33517'};{914522: 'Restaurant77'};{914522: -9.22}
{702491: 'User12518'};{702491: 'Restaurant26'};{702491: -1.6}
{1691628: 'User33335'};{1691628: 'Restaurant52'};{1691628: -0.87}
{314965: 'User14324'};{314965: 'Restaurant80'};{314965: 5.555}
{362310: 'User42744'};{362310: 'Restaurant51'};{362310: -9.66}
{814181: 'User46191'};{814181: 'Restaurant28'};{814181: -8.93}
{1156061: 'User16603'};{1156061: 'Restaurant40'};{1156061: 1.55}
{1259203: 'User32188'};{1259203: 'Restaurant28'};{1259203: -8.06}
{319756: 'User17971'};{319756: 'Restaurant10'};{319756: -9.85}
{287835: 'User27273'};{287835: 'Restaurant99'};{287835: 4.03}
{459119: 'User33620'};{459119: 'Restaurant76'};{459119: -9.51}
{1480192: 'User14551'};{1480192: 'Restaurant97'};{1480192: 1.94}
{524522: 'User27192'};{524522: 'Restaurant36'};{524522: -9.37}
{1206561: 'User133'};{1206561: 'Restaurant88'};{1206561: 8.93}
{377891: 'User7865'};{377891: 'Restaurant63'};{377891: -9.3033}
{1233935: 'User8295'};{1233935: 'Restaurant81'};{1233935: 5.1223}
{675530: 'User47260'};{675530: 'Restaurant73'};{675530: 6.355}
{281101: 'User50957'};{281101: 'Restaurant35'};{281101: -9.552}
{1269819: 'User26509'};{1269819: 'Restaurant45'};{1269819: -6.17}
{1251861: 'User25439'};{1251861: 'Restaurant35'};{1251861: -9.95}
{1904094: 'User54848'};{1904094: 'Restaurant15'};{1904094: 3.74}
{1023589: 'User70507'};{1023589: 'Restaurant53'};{1023589: 2.72}
{630223: 'User29651'};{630223: 'Restaurant47'};{630223: 5.15}
{1903389: 'User31189'};{1903389: 'Restaurant47'};{1903389: 3.0233}
{1324724: 'User34580'};{1324724: 'Restaurant5'};{1324724: -1.02}
{537576: 'User45828'};{537576: 'Restaurant53'};{537576: -9.03}
{1198855: 'User2984'};{1198855: 'Restaurant56'};{1198855: 2.14}
{321106: 'User6009'};{321106: 'Restaurant81'};{321106: 4.81}
{701712: 'User16125'};{701712: 'Restaurant36'};{701712: -8.45}
{1427939: 'User3607'};{1427939: 'Restaurant16'};{1427939: -9.76}
{481016: 'User37098'};{481016: 'Restaurant14'};{481016: 7.23}
{1270759: 'User40085'};{1270759: 'Restaurant29'};{1270759: -8.0133}
{1351608: 'User45522'};{1351608: 'Restaurant97'};{1351608: -0.05}
{1792991: 'User46576'};{1792991: 'Restaurant16'};{1792991: -4.51}
{741855: 'User17291'};{741855: 'Restaurant97'};{741855: 5.44}
{633905: 'User35450'};{633905: 'Restaurant69'};{633905: 0.58}
{470712: 'User31014'};{470712: 'Restaurant19'};{470712: -9.61}
{524761: 'User33322'};{524761: 'Restaurant57'};{524761: -9.395}
{1169030: 'User41199'};{1169030: 'Restaurant16'};{1169030: -9.47}
{1300608: 'User17860'};{1300608: 'Restaurant84'};{1300608: -9.13}
{305601: 'User10654'};{305601: 'Restaurant28'};{305601: -9.27}
{1702066: 'User4798'};{1702066: 'Restaurant23'};{1702066: 5.58}
{33105: 'User26256'};{33105: 'Restaurant6'};{33105: -2.4}
{588028: 'User22283'};{588028: 'Restaurant39'};{588028: -9.82}
{986161: 'User39616'};{986161: 'Restaurant29'};{986161: 1.07}
{598614: 'User46685'};{598614: 'Restaurant65'};{598614: 0.63}
{334725: 'User24458'};{334725: 'Restaurant8'};{334725: -0.97}
{655415: 'User20768'};{655415: 'Restaurant40'};{655415: -9.3867}
{1569494: 'User4160'};{1569494: 'Restaurant16'};{1569494: -0.05}
{1304976: 'User396'};{1304976: 'Restaurant81'};{1304976: 2.9767}
{780125: 'User32837'};{780125: 'Restaurant70'};{780125: -4.85}
{253482: 'User34861'};{253482: 'Restaurant1'};{253482: 2.71}
{1750418: 'User31082'};{1750418: 'Restaurant38'};{1750418: 5.78}
{799193: 'User7158'};{799193: 'Restaurant5'};{799193: -9.47}
{6572: 'User14797'};{6572: 'Restaurant86'};{6572: 3.06}
{399390: 'User36012'};{399390: 'Restaurant69'};{399390: -9.66}
{1509638: 'User34673'};{1509638: 'Restaurant56'};{1509638: 3.98}
{427666: 'User10994'};{427666: 'Restaurant63'};{427666: 0.7319}
{176789: 'User46086'};{176789: 'Restaurant29'};{176789: -6.75}
{507467: 'User47809'};{507467: 'Restaurant23'};{507467: 0.5667}
{587147: 'User5097'};{587147: 'Restaurant24'};{587147: 2.82}
{1416743: 'User53375'};{1416743: 'Restaurant32'};{1416743: 2.1171}
{1108656: 'User4953'};{1108656: 'Restaurant80'};{1108656: -4.08}
{1752013: 'User35243'};{1752013: 'Restaurant71'};{1752013: 0.49}
{1150148: 'User6972'};{1150148: 'Restaurant15'};{1150148: -9.47}
{1138413: 'User46007'};{1138413: 'Restaurant38'};{1138413: -0.58}
{1595793: 'User63355'};{1595793: 'Restaurant68'};{1595793: -9.17}
{103958: 'User27320'};{103958: 'Restaurant7'};{103958: -2.43}
{1536420: 'User10740'};{1536420: 'Restaurant11'};{1536420: 6.46}
{1259915: 'User26020'};{1259915: 'Restaurant19'};{1259915: -9.71}
{1382064: 'User26212'};{1382064: 'Restaurant52'};{1382064: -5.58}
{438850: 'User62624'};{438850: 'Restaurant56'};{438850: -9.7927}
{1107996: 'User51261'};{1107996: 'Restaurant90'};{1107996: -9.71}
{11741: 'User71322'};{11741: 'Restaurant85'};{11741: -9.855}
{1572641: 'User10841'};{1572641: 'Restaurant37'};{1572641: -4.76}
{497993: 'User21826'};{497993: 'Restaurant46'};{497993: -9.64}
{907709: 'User7477'};{907709: 'Restaurant57'};{907709: -9.76}
{1760712: 'User48111'};{1760712: 'Restaurant81'};{1760712: 9.13}
{1107482: 'User23394'};{1107482: 'Restaurant80'};{1107482: -5.19}
{3845: 'User43348'};{3845: 'Restaurant66'};{3845: 2.7575}
{1272800: 'User2686'};{1272800: 'Restaurant75'};{1272800: -8.2}
{2395: 'User47826'};{2395: 'Restaurant53'};{2395: -9.345}
{1511769: 'User30666'};{1511769: 'Restaurant61'};{1511769: 0.97}
{581621: 'User43244'};{581621: 'Restaurant39'};{581621: 2.57}
{1662352: 'User12938'};{1662352: 'Restaurant4'};{1662352: -5.655}
{733017: 'User28784'};{733017: 'Restaurant51'};{733017: -9.76}
{1824037: 'User35523'};{1824037: 'Restaurant20'};{1824037: -9.22}
{1478730: 'User39787'};{1478730: 'Restaurant16'};{1478730: -6.17}
{916005: 'User2110'};{916005: 'Restaurant39'};{916005: -8.98}
{1791006: 'User24967'};{1791006: 'Restaurant24'};{1791006: 1.75}
{1209209: 'User308'};{1209209: 'Restaurant92'};{1209209: 1.3567}
{1771104: 'User7346'};{1771104: 'Restaurant16'};{1771104: -9.81}
{999422: 'User2047'};{999422: 'Restaurant16'};{999422: -9.9}
{709443: 'User19992'};{709443: 'Restaurant10'};{709443: -9.22}
{1271265: 'User17854'};{1271265: 'Restaurant22'};{1271265: 6.89}
{1046305: 'User32920'};{1046305: 'Restaurant77'};{1046305: -9.95}
{403327: 'User15678'};{403327: 'Restaurant3'};{403327: -9.66}
{498641: 'User33860'};{498641: 'Restaurant25'};{498641: -7.57}
{686874: 'User10539'};{686874: 'Restaurant18'};{686874: 1.17}
{349815: 'User39899'};{349815: 'Restaurant38'};{349815: 3.54}
{881165: 'User26973'};{881165: 'Restaurant52'};{881165: -9.85}
{1882975: 'User22430'};{1882975: 'Restaurant72'};{1882975: -3.01}
{1268703: 'User7114'};{1268703: 'Restaurant65'};{1268703: -9.635}
{1100851: 'User39893'};{1100851: 'Restaurant74'};{1100851: -3.3}
{172801: 'User50197'};{172801: 'Restaurant20'};{172801: -2.38}
{1810593: 'User8651'};{1810593: 'Restaurant58'};{1810593: 6.36}
{1017296: 'User44325'};{1017296: 'Restaurant23'};{1017296: -6.12}
{542019: 'User26974'};{542019: 'Restaurant28'};{542019: 6.12}
{879175: 'User8233'};{879175: 'Restaurant27'};{879175: -9.03}
{496357: 'User72511'};{496357: 'Restaurant18'};{496357: -8.01}
{466871: 'User45772'};{466871: 'Restaurant91'};{466871: 3.35}
{175067: 'User34959'};{175067: 'Restaurant38'};{175067: 5.05}
{1676813: 'User11108'};{1676813: 'Restaurant34'};{1676813: -7.33}
{743327: 'User10721'};{743327: 'Restaurant23'};{743327: -3.11}
{208350: 'User6272'};{208350: 'Restaurant28'};{208350: -9.03}
{1443446: 'User31706'};{1443446: 'Restaurant55'};{1443446: -0.49}
{989704: 'User19912'};{989704: 'Restaurant97'};{989704: -0.725}
{395754: 'User57378'};{395754: 'Restaurant54'};{395754: -9.9}
{316727: 'User4357'};{316727: 'Restaurant25'};{316727: -4.055}
{1905327: 'User42239'};{1905327: 'Restaurant58'};{1905327: 4.13}
{417246: 'User41377'};{417246: 'Restaurant49'};{417246: 2.82}
{1274747: 'User35817'};{1274747: 'Restaurant70'};{1274747: -7.14}
{517081: 'User1943'};{517081: 'Restaurant28'};{517081: -8.74}
{1180169: 'User15336'};{1180169: 'Restaurant22'};{1180169: -9.9}
{1133896: 'User47687'};{1133896: 'Restaurant8'};{1133896: -7.82}
{511458: 'User61140'};{511458: 'Restaurant51'};{511458: -9.35}
{1637834: 'User4556'};{1637834: 'Restaurant28'};{1637834: -0.53}
{1377558: 'User20703'};{1377558: 'Restaurant38'};{1377558: 8.3}
{1756005: 'User15081'};{1756005: 'Restaurant50'};{1756005: 2.96}
{1470317: 'User32001'};{1470317: 'Restaurant43'};{1470317: 0.24}
{1057395: 'User33224'};{1057395: 'Restaurant44'};{1057395: -0.605}
{522004: 'User2787'};{522004: 'Restaurant20'};{522004: -2.04}
{25876: 'User10275'};{25876: 'Restaurant67'};{25876: 0.605}
{715735: 'User4701'};{715735: 'Restaurant99'};{715735: 6.5}
{1167909: 'User32438'};{1167909: 'Restaurant51'};{1167909: -2.4733}
{1099196: 'User8477'};{1099196: 'Restaurant21'};{1099196: 4.42}
{954271: 'User2907'};{954271: 'Restaurant53'};{954271: -9.71}
{882645: 'User6286'};{882645: 'Restaurant15'};{882645: -2.62}
{1743480: 'User43992'};{1743480: 'Restaurant12'};{1743480: -5.1}
{771839: 'User27265'};{771839: 'Restaurant34'};{771839: -1.118}
{1043781: 'User61770'};{1043781: 'Restaurant7'};{1043781: -9.42}
{146360: 'User20852'};{146360: 'Restaurant65'};{146360: 5.83}
{1212192: 'User66401'};{1212192: 'Restaurant15'};{1212192: 0.34}
{1250208: 'User31761'};{1250208: 'Restaurant69'};{1250208: -9.32}
{689825: 'User19471'};{689825: 'Restaurant22'};{689825: 4.9525}
{820072: 'User1870'};{820072: 'Restaurant49'};{820072: 2.96}
{1037765: 'User37504'};{1037765: 'Restaurant13'};{1037765: -9.76}
{892680: 'User17483'};{892680: 'Restaurant99'};{892680: 1.94}
{1811899: 'User39809'};{1811899: 'Restaurant66'};{1811899: -1.26}
{704260: 'User46482'};{704260: 'Restaurant24'};{704260: -0.8433}
{1291179: 'User44355'};{1291179: 'Restaurant34'};{1291179: 3.985}
{1881085: 'User12245'};{1881085: 'Restaurant47'};{1881085: 5.58}
{1705005: 'User29716'};{1705005: 'Restaurant75'};{1705005: 0.63}
{151789: 'User39520'};{151789: 'Restaurant60'};{151789: 6.41}
{426411: 'User7402'};{426411: 'Restaurant3'};{426411: -5.0}
{53562: 'User359'};{53562: 'Restaurant17'};{53562: -8.4}
{1251199: 'User35389'};{1251199: 'Restaurant23'};{1251199: -9.9}
{677473: 'User11502'};{677473: 'Restaurant40'};{677473: -0.73}
{748015: 'User30951'};{748015: 'Restaurant36'};{748015: -8.3}
{670322: 'User11708'};{670322: 'Restaurant18'};{670322: -9.56}
{1200812: 'User11899'};{1200812: 'Restaurant8'};{1200812: -4.17}
{240973: 'User5453'};{240973: 'Restaurant23'};{240973: -9.37}
{766176: 'User49790'};{766176: 'Restaurant48'};{766176: -9.71}
{1257421: 'User6278'};{1257421: 'Restaurant71'};{1257421: -1.02}
{1828391: 'User18520'};{1828391: 'Restaurant17'};{1828391: -1.84}
{431884: 'User4824'};{431884: 'Restaurant47'};{431884: 1.99}
{212364: 'User11437'};{212364: 'Restaurant10'};{212364: 6.26}
{407386: 'User11507'};{407386: 'Restaurant57'};{407386: -8.91}
{801648: 'User36050'};{801648: 'Restaurant45'};{801648: 0.73}
{1055340: 'User9292'};{1055340: 'Restaurant46'};{1055340: -9.32}
{339737: 'User13528'};{339737: 'Restaurant67'};{339737: -9.03}
{1615500: 'User15815'};{1615500: 'Restaurant53'};{1615500: 0.7517}
{905024: 'User11669'};{905024: 'Restaurant34'};{905024: 1.5}
{829656: 'User38532'};{829656: 'Restaurant52'};{829656: -8.765}
{898882: 'User2688'};{898882: 'Restaurant53'};{898882: -9.51}
{1208476: 'User72227'};{1208476: 'Restaurant27'};{1208476: -8.79}
{804662: 'User8547'};{804662: 'Restaurant53'};{804662: 4.56}
{649474: 'User60770'};{649474: 'Restaurant81'};{649474: 6.6}
{1029891: 'User25712'};{1029891: 'Restaurant18'};{1029891: -0.92}
{1908231: 'User36877'};{1908231: 'Restaurant99'};{1908231: 2.41}
{762587: 'User18595'};{762587: 'Restaurant12'};{762587: 1.75}
{1790387: 'User20745'};{1790387: 'Restaurant46'};{1790387: 1.0533}
{212741: 'User31097'};{212741: 'Restaurant26'};{212741: 2.38}
{665643: 'User9173'};{665643: 'Restaurant56'};{665643: -0.39}
{639384: 'User12097'};{639384: 'Restaurant93'};{639384: 6.26}
{285926: 'User1381'};{285926: 'Restaurant62'};{285926: -9.5125}
{376051: 'User23988'};{376051: 'Restaurant51'};{376051: -7.52}
{1321463: 'User15101'};{1321463: 'Restaurant26'};{1321463: 3.3}
{313041: 'User3078'};{313041: 'Restaurant11'};{313041: 5.92}
{1748142: 'User68096'};{1748142: 'Restaurant66'};{1748142: -7.18}
{546824: 'User38999'};{546824: 'Restaurant61'};{546824: 1.94}
